rssi_1,rssi_2,distance_rssi_1,distance_rssi_2
-84,-86,5.918629984567872,5.4654056321074895
-84,-86,5.920249230149539,5.468917475038291
-84,-86,5.9217809697190855,5.472447703503832
-84,-86,5.923225544294742,5.475994711025261
-84,-86,5.924583299154932,5.479557391725582
-84,-86,5.925854447335044,5.483134636913895
-84,-86,5.92703920591065,5.4867250823814215
-84,-88,5.928137795961767,5.490328877415828
-84,-88,5.929150442536897,5.4939461717315465
-84,-88,5.930076691891532,5.4975771154730575
-84,-88,5.9309160937901195,5.501221859218284
-84,-88,5.931669430804431,5.50488055398204
-84,-88,5.932337489693092,5.508553351219466
-84,-88,5.932921061285668,5.512241418221841
-84,-88,5.933420940367334,5.515945671437665
-84,-88,5.933837925564637,5.519667029838907
-84,-88,5.934172819231721,5.523406414948292
-84,-88,5.934426290692482,5.52716475086811
-84,-88,5.934599012757895,5.530942964310462
-84,-88,5.934692208238716,5.534741474860644
-84,-88,5.934706283343231,5.538560320781552
-84,-88,5.934641647458999,5.542399795794699
-84,-88,5.9344987130983995,5.546259428310799
-84,-88,5.934277895844246,5.5501382343531365
-84,-88,5.933979614295449,5.554035227290412
-84,-88,5.933604290012818,5.557950697568208
-84,-88,5.933152757312573,5.5618837839293
-84,-88,5.932625853218946,5.565833622751256
-84,-88,5.932024417358341,5.569800374014249
-84,-88,5.931349291854499,5.573784198214351
-84,-88,5.930601321224802,5.577785256367883
-84,-88,5.929781352277356,5.581803324438486
-84,-88,5.928890234009421,5.58583817780386
-84,-88,5.9279288175066,5.5898895912484186
-84,-88,5.9268979558433195,5.593958240595507
-84,-88,5.925798503984253,5.598043514697279
-84,-88,5.92463131868683,5.602144800673498
-84,-88,5.9233972584049726,5.606261483893195
-84,-88,5.92209841044582,5.610392689588766
-84,-88,5.920736862493428,5.614537023325506
-84,-88,5.919314702386295,5.618693086565803
-84,-88,5.917834017902216,5.622859476637792
-84,-88,5.916296896550347,5.627034786707668
-84,-88,5.91470542537059,5.631217605755328
-84,-88,5.913062371506608,5.635406518553747
-84,-88,5.911370500473776,5.639600105651714
-84,-88,5.909632575926175,5.6437969433602415
-84,-88,5.907851631503095,5.647995603742571
-84,-88,5.906030698219709,5.652195045047487
-84,-88,5.9041728042554515,5.656394222426881
-84,-88,5.902280974757999,5.660591827255343
-84,-88,5.900358231662556,5.664786547038816
-84,-88,5.898407593526836,5.668977065419717
-84,-88,5.896431668070253,5.673162062185183
-84,-88,5.894433059902736,5.677340213278321
-84,-88,5.892414370419391,5.681511760672141
-84,-88,5.890378197706445,5.685677732633772
-84,-88,5.888327136458815,5.689838112408269
-84,-88,5.886263777909014,5.6939918343817855
-84,-88,5.884190709767527,5.698137829897791
-84,-88,5.882109297209297,5.7022750272704155
-84,-88,5.880020903531636,5.706402877379091
-84,-88,5.87792689013662,5.710520829623591
-84,-88,5.875829022404357,5.714628331933246
-84,-88,5.873729063213306,5.718725884204649
-84,-88,5.8716287729313805,5.722813987894834
-84,-88,5.869529909412328,5.7268931460125785
-84,-88,5.867434227997327,5.730963863110087
-84,-88,5.865343481521911,5.735026645275328
-84,-88,5.863259420328132,5.739081867977326
-84,-88,5.861183792281848,5.743129907833728
-84,-88,5.8591183427953775,5.747172201273941
-84,-88,5.857064275399683,5.751210188840476
-84,-88,5.855022791984704,5.75524425502101
-84,-88,5.85299509282413,5.759274918035912
-84,-88,5.850982376602492,5.763302697594425
-84,-88,5.848985840444934,5.767328513284745
-84,-88,5.847006679949158,5.771353287290638
-84,-88,5.845046762155865,5.775377944389087
-84,-88,5.843107951756569,5.77940341194932
-84,-88,5.841192111158332,5.783430619933347
-84,-88,5.839301369464081,5.787459434808583
-84,-88,5.837437853296178,5.791489722670025
-84,-88,5.835603686892179,5.795521349239958
-84,-88,5.833800992208467,5.799554179867636
-84,-88,5.832031889031509,5.8035880795289305
-84,-88,5.83029742111636,5.807622912826145
-84,-88,5.828598631544455,5.81165854398772
-84,-88,5.826936562787503,5.8156948368680705
-84,-88,5.8253122567731195,5.819731654947439
-84,-88,5.823726754952524,5.823768861331689
-84,-88,5.822181098369972,5.827806318752234
-84,-88,5.82067605968205,5.831843889566062
-84,-88,5.819212009575674,5.835881435755555
-84,-88,5.817789319193408,5.839918818928558
-84,-88,5.816407958377663,5.843955900318386
-84,-88,5.815067897851579,5.847992540783901
-84,-88,5.813769109218096,5.852028600809628
-84,-88,5.812511564958848,5.856063940505792
-84,-88,5.81129523843326,5.860098419608583
-84,-88,5.810120103877601,5.864131897480321
-84,-88,5.808986136404036,5.868164233109597
-84,-88,5.807893445731445,5.872196096385483
-84,-88,5.806842142356094,5.876228159051456
-84,-88,5.80583233756027,5.880261094705264
-84,-88,5.804864277082966,5.884295578799565
-84,-88,5.803938207381456,5.888331339556337
-84,-88,5.803054375649825,5.89236756174537
-84,-88,5.802213029837593,5.896403427903703
-84,-88,5.80141441866858,5.90043811833558
-84,-88,5.8006587916598065,5.9044708111134625
-84,-88,5.799946399140575,5.908500546032053
-84,-88,5.799277492271752,5.912526360289049
-84,-88,5.798652323065087,5.91654674355666
-84,-88,5.798071144402729,5.920560317769903
-84,-88,5.797534210056966,5.924565701185304
-84,-88,5.797042041673575,5.928561508398363
-84,-88,5.796594360916672,5.932546350364211
-84,-88,5.796190890561179,5.93651883442146
-84,-88,5.795831087564079,5.940477837888533
-84,-88,5.795516011369995,5.944422235251449
-84,-88,5.795246722210592,5.948350898190129
-84,-88,5.795024281187675,5.952263106774585
-84,-88,5.794849750358204,5.956158413695012
-84,-88,5.7947241928214,5.960036370704773
-84,-88,5.794648672807731,5.963895979337665
-84,-88,5.794624255770049,5.9677366510372964
-84,-88,5.794652008476606,5.9715577960072475
-84,-88,5.79473299910615,5.9753582728785855
-84,-88,5.794868297345059,5.979137488386168
-84,-88,5.795058974486492,5.982894848093708
-84,-88,5.795306103531601,5.986630583498043
-84,-82,5.795610759292763,5.9903440994220345
-84,-82,5.795974018499017,5.994034799562055
-84,-82,5.796396959903354,5.997701948407398
-84,-82,5.796880664392321,6.001345499959533
-84,-82,5.797426215097617,6.004965408496772
-84,-82,5.798034697509829,6.0085617669275155
-84,-82,5.798704796231759,6.012134807202527
-84,-82,5.799435197242186,6.015685870333019
-84,-82,5.800224587756461,6.019216300850837
-84,-82,5.801071656090433,6.022727446760085
-84,-82,5.801975091527281,6.026220243215377
-84,-82,5.802933584187439,6.029695627795543
-84,-82,5.803944488493802,6.033154679394
-84,-82,5.805005158476741,6.0365984795904915
-84,-82,5.806112947539956,6.040028112622394
-84,-82,5.807264673369618,6.0434446653580505
-84,-82,5.808457152153828,6.0468486703366215
-84,-82,5.809687198349445,6.050240661430571
-84,-82,5.8109516244664885,6.053621313224518
-84,-82,5.812247240870068,6.05699130192516
-84,-82,5.813570855599832,6.060351305348845
-84,-82,5.814920077567661,6.06370186328796
-84,-82,5.816292513809229,6.067043516814103
-84,-82,5.8176857693831145,6.070375969616308
-84,-82,5.819097447279807,6.073697246584807
-84,-82,5.8205251483407165,6.077005928094238
-84,-82,5.821966471186875,6.080302831609556
-84,-82,5.823419012157674,6.083588776488475
-84,-82,5.824880365259543,6.086864583965871
-84,-82,5.826348122124372,6.090130796678625
-84,-82,5.8278198719781535,6.0933879585130954
-84,-82,5.829293201619371,6.096636614596653
-84,-82,5.830765695407459,6.099875064012355
-84,-82,5.832234935261328,6.103101602309133
-84,-82,5.833698500667778,6.106314521532491
-84,-82,5.835153968700007,6.109512110260068
-84,-82,5.836598914046276,6.112692653641982
-84,-82,5.838030909048454,6.11585443344583
-84,-80,5.839447523750805,6.118995446316633
-84,-80,5.840846325958828,6.122113121179649
-84,-80,5.842224881308213,6.125204882039414
-84,-80,5.843580753343955,6.128269559168672
-84,-80,5.844911503609574,6.131305980930761
-84,-80,5.846214691746559,6.1343129738315785
-84,-80,5.847487875603942,6.137288514676036
-84,-80,5.848728611358109,6.140230576895663
-84,-80,5.84993445364272,6.143137130654707
-84,-80,5.851102955688902,6.146006709030812
-84,-80,5.85223166947571,6.14883784310904
-84,-80,5.8533181458905945,6.151629628656395
-84,-80,5.854359934900327,6.154381160641212
-84,-80,5.85535458573203,6.157091533289944
-84,-80,5.856299647064372,6.159759840145378
-84,-80,5.857192667229123,6.162385174125962
-84,-80,5.858033352601596,6.164966627586545
-84,-80,5.858821410800305,6.167503292380405
-84,-80,5.8595565507121545,6.1699942599226
-84,-80,5.860238482517639,6.172438621254521
-84,-80,5.860866917716241,6.174835467109858
-84,-80,5.861441569151805,6.177183887981767
-84,-80,5.86196215103809,6.179482405040043
-84,-80,5.862429188908765,6.181729538524025
-84,-80,5.862843209946692,6.183923807861652
-84,-80,5.863204742935435,6.186063731791865
-84,-80,5.863514318211215,6.188147828490603
-84,-80,5.863772467615198,6.190174615700236
-84,-80,5.86397972444625,6.192142610862467
-84,-80,5.864136623414165,6.1940503312546795
-84,-80,5.864243700593172,6.195896294129795
-84,-80,5.864301493376084,6.197679016859645
-84,-80,5.864310270367239,6.199397159828044
-84,-80,5.8642703014061475,6.201049383986796
-84,-80,5.864181857545093,6.2026343509937725
-84,-80,5.864045346051204,6.204150723353792
-84,-80,5.863861175342609,6.205598021897256
-84,-80,5.863629754955182,6.206976055194029
-84,-80,5.863351495509578,6.208284634003163
-84,-80,5.8630268086785335,6.209523571291515
-84,-80,5.862656107154356,6.210692682252168
-84,-80,5.86223980461675,6.211791784322925
-84,-80,5.86177831570078,6.212820697204624
-84,-80,5.861272055965185,6.213779242879307
-84,-80,5.860721441860819,6.214667245628479
-84,-80,5.860126890699571,6.215484532051152
-84,-80,5.859488280944382,6.216230931081815
-84,-80,5.858805896820777,6.216906274008334
-84,-80,5.858080023413648,6.217510394489785
-84,-80,5.85731094664662,6.218043128574124
-84,-80,5.856498144156396,6.218504314715849
-84,-80,5.855641094850308,6.218893793793457
-84,-80,5.854739278946244,6.2192114091268715
-84,-80,5.853792447589939,6.219457006494785
-89,-80,5.852801026964281,6.219630434151796
-89,-80,5.8517654440033775,6.219731542845557
-89,-80,5.850686126360958,6.219760185833776
-89,-80,5.849563502379204,6.219716218901017
-89,-80,5.8483980010577,6.21959950037555
-89,-80,5.847190052022846,6.2194087454883205
-89,-80,5.8459400854973955,6.219142385839928
-89,-80,5.844648532270329,6.218798426440622
-89,-80,5.843315823667032,6.218376593800296
-89,-80,5.841942391519716,6.217876617424826
-89,-80,5.840528668138171,6.217298516168125
-89,-80,5.839075086280764,6.216642311828921
-89,-80,5.837582079125761,6.215908029149398
-89,-80,5.836050080242906,6.215095409597864
-89,-80,5.834480732660181,6.214204197746819
-89,-80,5.832875678409139,6.2132335690472695
-89,-80,5.831236558423073,6.2121827025095175
-89,-80,5.829565012439702,6.211050780811081
-89,-80,5.827862678908568,6.209838563260284
-89,-80,5.826131194902894,6.208546811739911
-89,-80,5.82437286659173,6.207176004761144
-89,-80,5.822589997783944,6.205726623487259
-89,-80,5.820784889827082,6.204199151675849
-90,-80,5.81896024347489,6.202594075621158
-90,-80,5.817118756335844,6.200912169659305
-90,-80,5.815263122789193,6.199154210224636
-90,-80,5.813396033913281,6.197320975757705
-90,-80,5.811520177426571,6.195413246614436
-90,-80,5.809638237640907,6.193431804975632
-90,-80,5.807752494241953,6.191377434757675
-90,-80,5.805865223973969,6.189250921523829
-90,-80,5.80397870062935,6.187053052396468
-90,-80,5.80209519504715,6.184785470429792
-90,-80,5.800216975120372,6.182449818772626
-90,-80,5.7983463058122835,6.180046602082848
-90,-80,5.796485449181452,6.177576326578636
-90,-80,5.7946366644156875,6.175039499987485
-90,-80,5.792802207874782,6.172436631495707
-90,-80,5.79098433314203,6.169768231698196
-90,-80,5.789185291084582,6.167034812548349
-90,-80,5.787407329922454,6.164238022802994
-90,-80,5.78565269530637,6.161379510370949
-90,-80,5.783923630404282,6.158460638542687
-90,-80,5.782222375996629,6.15548276998768
-90,-80,5.780551170580233,6.152447266626651
-90,-80,5.778912250480992,6.149355489506497
-90,-80,5.777307849975078,6.146209364765007
-90,-80,5.775740201418946,6.143010816246243
-90,-80,5.774211535387906,6.1397617653371075
-90,-80,5.77272408082333,6.13646342432317
-90,-80,5.771280065188565,6.133117004264226
-90,-80,5.769881714633391,6.129723714901327
-90,-80,5.768531254167112,6.126285187754903
-90,-80,5.7672309078404185,6.122803051885487
-90,-80,5.765982898935589,6.1192789337781965
-90,-80,5.764789450165602,6.115713330675594
-90,-80,5.7636527838816995,6.112106739683185
-90,-80,5.762575122289699,6.1084596577382095
-90,-80,5.761558687674846,6.104772581579121
-90,-80,5.760605702635422,6.10104600771507
-90,-80,5.759718390324992,6.097280432396039
-90,-80,5.758898974703285,6.093476351583185
-90,-80,5.758148620105618,6.089634260919577
-90,-80,5.757468492701502,6.085754655701434
-90,-80,5.756859760637284,6.081838030849522
-90,-80,5.756323594181364,6.077884880881106
-90,-80,5.755861165872013,6.073895699882144
-90,-80,5.755473650667546,6.069870981479951
-90,-80,5.7551622260992845,6.065812336180029
-90,-80,5.754927674890714,6.061721370960025
-90,-80,5.754770782694983,6.057599689183819
-90,-80,5.754692338201078,6.053448890519825
-90,-80,5.7546931332412505,6.049270570863552
-90,-80,5.754773962899703,6.04506632226428
-90,-80,5.754935625622619,6.040837732856035
-90,-80,5.755178923329467,6.036586386792546
-90,-80,5.75550466152581,6.032313864186589
-90,-80,5.755913649417351,6.0280217410532835
-90,-80,5.75640683257155,6.023711311855373
-90,-80,5.7569851605415945,6.019383867654113
-90,-80,5.757649587004464,6.015040696071916
-90,-80,5.758400937308786,6.010683081257846
-90,-80,5.759240041131417,6.006311888954482
-90,-80,5.7601677326006975,6.0019279825813205
-90,-80,5.761184850421182,5.997532223216193
-90,-80,5.762292237999997,5.993125469577992
-90,-80,5.763490743574576,5.9887085780104234
-90,-80,5.764781220342158,5.984282402467222
-90,-80,5.7661645265907095,5.979847794498415
-90,-80,5.767641525831615,5.9754056032378715
-90,-80,5.769213086933847,5.970956675392091
-90,-80,5.770880084259913,5.966501855230038
-90,-80,5.77264366364356,5.96204198457443
-90,-80,5.774504977031751,5.9575779027939255
-90,-80,5.776465182671188,5.953110446796743
-90,-80,5.778525445297308,5.948640451025301
-90,-80,5.780686936326284,5.944168747452113
-90,-80,5.782950834049688,5.939696165576762
-90,-80,5.785318323831944,5.935223532424166
-90,-80,5.787790065235624,5.93075167254388
-90,-80,5.790365391069207,5.92628140801059
-90,-80,5.793043638307948,5.921813558425726
-90,-80,5.795824147963212,5.917348940920293
-90,-80,5.798706264953187,5.912888370158722
-90,-80,5.801689337974743,5.908432658343911
-90,-80,5.804772719376442,5.903983159000293
-90,-80,5.807955765032728,5.899541764935243
-90,-80,5.8112378342191295,5.895110363254135
-90,-80,5.814618289488761,5.890690021560508
-90,-80,5.81809649654981,5.886281804255509
-90,-80,5.821671824143985,5.881886637123573
-90,-80,5.825343643926247,5.877505443194568
-90,-80,5.829111330345412,5.873139142765234
-90,-80,5.832974260525794,5.868788788556129
-90,-80,5.8369318141499065,5.864455430202943
-90,-83,5.840983373342106,5.860140519090645
-90,-83,5.84512832255321,5.8558455023942555
-90,-83,5.849366048446048,5.851571823126858
-90,-83,5.853695939782044,5.847319169877325
-90,-83,5.858117387308626,5.843087232243281
-90,-83,5.862629783647574,5.8388758352657755
-90,-83,5.867232523184253,5.834684804588189
-90,-83,5.871925001957857,5.830513966450805
-90,-83,5.876706346919956,5.826363147685555
-90,-83,5.881575685561768,5.82223217571084
-90,-83,5.886532145766501,5.818120878526207
-90,-83,5.891574855663321,5.814029084707416
-90,-83,5.896702943482803,5.809956623401202
-90,-83,5.9019155374138235,5.805903324320323
-90,-83,5.907211765461958,5.8018690177385634
-90,-83,5.912590755309347,5.797853534485828
-90,-83,5.9180516341760985,5.793856705943231
-90,-83,5.923593528682998,5.789878364038298
-90,-83,5.929215564715758,5.785918341240236
-90,-83,5.9349168672907116,5.781976470555069
-90,-83,5.9406965604218875,5.778052585521161
-90,-83,5.946553766989558,5.7741465202043845
-90,-83,5.952487608610118,5.770258109193658
-90,-83,5.958497205507508,5.766387187596419
-90,-83,5.964581676385988,5.7625335910340985
-90,-83,5.970740138304202,5.758697155637648
-90,-83,5.976971706550867,5.7548777180433
-90,-83,5.983275494521702,5.751075645081646
-90,-83,5.989650613597776,5.747291302685369
-90,-83,5.996096173025354,5.7435250559008635
-90,-83,6.002611279796946,5.73977726890023
-90,-83,6.0091950385339885,5.736048040838532
-90,-83,6.015846551370768,5.732337470704505
-90,-83,6.022564917839749,5.7286456573243
-90,-83,6.029349234758355,5.724972699365298
-90,-83,6.0361985961171625,5.721318563601738
-90,-83,6.043112092969407,5.717683216991555
-90,-83,6.05008881332201,5.714066626675958
-90,-83,6.057127842027967,5.710468759978845
-90,-83,6.064228260680088,5.706889584406403
-90,-83,6.071389147506321,5.703329592942565
-90,-83,6.078609577266304,5.699789277448005
-90,-83,6.085888621149493,5.696269128677378
-90,-83,6.093225346674722,5.692769636297223
-90,-83,6.10061881759103,5.689291288904134
-90,-83,6.108068093780287,5.685834574043358
-90,-76,6.115572231160831,5.682399062333304
-90,-76,6.12313028159302,5.678984325580333
-90,-76,6.130741292785911,5.675589936763538
-90,-76,6.138404308205621,5.672215470020062
-90,-76,6.146118366985143,5.668860500630525
-90,-76,6.153882503835553,5.665524605005005
-90,-76,6.161695748958959,5.662207360669088
-90,-85,6.169557127962746,5.6589089977563845
-90,-85,6.177465661775522,5.655629745978757
-90,-85,6.185420366564464,5.6523698346345626
-90,-85,6.193420253654366,5.6491294926171
-90,-85,6.201464329448225,5.645908948422936
-90,-85,6.2095515953493186,5.642708430160545
-90,-85,6.217681047684966,5.639528165558958
-90,-85,6.225851677631959,5.636368381976394
-90,-85,6.234062471143403,5.633229306409206
-90,-85,6.2423124088775035,5.630111165500735
-90,-85,6.250600466127736,5.627014315117166
-90,-85,6.258925612754825,5.623939110506508
-90,-85,6.2672868131203625,5.620885906312926
-90,-85,6.27568302602217,5.6178550565911065
-90,-85,6.2841132046313675,5.614846914820963
-90,-85,6.292576296431084,5.611861833922559
-90,-85,6.301071243157105,5.608900166271213
-90,-85,6.309596980740032,5.605962263712833
-90,-85,6.3181524392495385,5.603048477579546
-90,-85,6.326736542840054,5.600159158705441
-90,-85,6.3353482096987195,5.597294657442644
-90,-85,6.343986351994697,5.594455323677551
-90,-85,6.352649875830692,5.59164150684727
-90,-85,6.361337681196225,5.588853555956379
-90,-85,6.370048661922781,5.586091819593804
-90,-85,6.378781705640837,5.583356645949964
-90,-85,6.387535693738972,5.580648382834157
-90,-85,6.396309501324759,5.57796712081727
-90,-85,6.405101997187695,5.575312950613279
-90,-74,6.413912043764157,5.572684551610641
-90,-74,6.422738497104305,5.5700806059876165
-90,-74,6.431580503026253,5.567499798653733
-90,-74,6.440437944016063,5.564940817194336
-90,-74,6.449310701809713,5.562402351818222
-90,-74,6.458198657389705,5.5598830953083915
-90,-74,6.467101690981725,5.557381742975787
-90,-74,6.476019682051265,5.554896992616314
-90,-74,6.484952509300299,5.55242754447065
-90,-74,6.493900050663985,5.549971845601663
-90,-74,6.502862183307355,5.547528345896095
-90,-74,6.511838783622093,5.545095498028531
-90,-74,6.520829727223218,5.5426717574297175
-90,-74,6.529834888945979,5.540255582259127
-90,-74,6.538854142842543,5.537845433381893
-90,-74,6.547887362178928,5.535439774349947
-90,-74,6.556934419431751,5.533037071387513
-90,-74,6.56599518628519,5.530635793380725
-90,-74,6.57506953362783,5.528233648117942
-90,-74,6.584157331549624,5.525828347370148
-90,-74,6.593258449338846,5.523417606899316
-90,-74,6.6023727554789895,5.520999782104765
-90,-74,6.611500117645862,5.518573231303848
-90,-74,6.6206404027046135,5.516136315755645
-90,-74,6.629793476706685,5.513687399689239
-90,-74,6.63895920488698,5.511224850337139
-90,-74,6.648137604739998,5.50874703797341
-90,-74,6.657328693784387,5.506252335956601
-90,-74,6.666532489563029,5.503739120777532
-90,-74,6.675749009643059,5.50120577211187
-90,-74,6.684978271615895,5.498650672877472
-90,-74,6.694220293097284,5.496072209296472
-90,-74,6.703475091727316,5.493468770962077
-90,-74,6.7127426851704755,5.490838750910174
-90,-74,6.722023091115666,5.488180545695556
-90,-74,6.731316327276245,5.485492555472794
-90,-74,6.740622411390063,5.482773184081899
-90,-74,6.749941361219489,5.4800208391385175
-90,-74,6.75927319455145,5.47723393212871
-90,-74,6.768617929197463,5.474410878508449
-90,-74,6.777975582993668,5.4715500978075795
-90,-74,6.78734617380087,5.4686500137383005
-90,-74,6.796729719504561,5.465709054308333
-90,-74,6.806126238014959,5.462725651938331
-90,-74,6.815535747267046,5.459698243584004
-90,-74,6.824958265220596,5.456625019575578
-90,-74,6.83439380986022,5.453504175610413
-90,-74,6.843842399195384,5.450333912910778
-90,-74,6.853304051260456,5.44711243838748
-90,-74,6.862778784114736,5.443837964809517
-90,-74,6.872266615842491,5.440508710979301
-90,-74,6.881767564552993,5.437122901913762
-90,-74,6.891281648380545,5.433678769031135
-90,-74,6.9008088854845235,5.430174800412191
-90,-74,6.910349294049409,5.426609490272639
-90,-74,6.9199028922848225,5.422981339137686
-90,-74,6.929469698425552,5.4192888540204684
-90,-74,6.939049730731625,5.4155305486045355
-90,-74,6.948643007488279,5.411704943430301
-90,-74,6.958249547006047,5.407810566085245
-90,-74,6.967869367620773,5.4038459513980595
-90,-74,6.977502487693651,5.399809641636519
-90,-74,6.987148925611259,5.395700186709079
-90,-74,6.9968086997855945,5.391516144370151
-90,-74,7.0064818286541115,5.387257817075458
-90,-74,7.016168330679752,5.382925509958432
-90,-74,7.025868224350986,5.378519530800251
-90,-74,7.035581528181838,5.3740401899999055
-90,-74,7.045308260711932,5.369487800544087
-90,-74,7.0550484405065275,5.364862677977056
-90,-74,7.064802086156543,5.360165140370304
-90,-74,7.074569216278602,5.355393288667051
-90,-74,7.084349849515067,5.350545234308914
-90,-74,7.09414400453407,5.345619099515328
-90,-74,7.103951700029557,5.340613017569139
-90,-74,7.113772954721317,5.335525133108621
-90,-74,7.123607787355015,5.330353602425374
-90,-74,7.1334562167022355,5.325096593768388
-90,-74,7.1433182615605135,5.319752287653966
-90,-74,7.153193940753376,5.3143188771814405
-90,-74,7.1630832731303675,5.308794568354573
-90,-74,7.1729862775670945,5.303177580408538
-90,-74,7.182902972965262,5.297466146142335
-90,-74,7.192833378252699,5.291658512256601
-90,-74,7.202777512383412,5.285752939696534
-90,-74,7.2127353943376065,5.27974770399997
-90,-74,7.222707043121727,5.273640852790268
-90,-74,7.232692477768498,5.26743045013816
-90,-74,7.242691717336941,5.261114576972685
-90,-74,7.252704780912467,5.25469133149829
-90,-74,7.262731687606832,5.248158829617882
-90,-74,7.27277245655823,5.241515205361764
-90,-74,7.282827106931313,5.234758611322223
-90,-74,7.292895657917227,5.227887219093508
-90,-74,7.302978128733651,5.220899219717181
-90,-74,7.3130745386248295,5.213792824132468
-90,-74,7.3231849068616155,5.206566263631507
-90,-74,7.333309252741506,5.199217790319312
-90,-74,7.343447595588672,5.191746155755548
-90,-74,7.353599954754002,5.184150130447025
-90,-74,7.3637663496151395,5.176431126421415
-90,-74,7.373946799576513,5.1685905594722215
-90,-74,7.384141324069383,5.1606298488889
-90,-74,7.394349942551872,5.152550417189183
-90,-74,7.4045726745090015,5.144353689853746
-90,-74,7.414809539452732,5.136041095063123
-90,-74,7.425060556922,5.12761406343708
-90,-74,7.435325746482757,5.1190740277763105
-90,-74,7.445605127728001,5.110422422806685
-90,-74,7.455898720277817,5.101660684925939
-90,-74,7.466206543779419,5.09279025195285
-90,-74,7.476528617907178,5.083812562879078
-90,-74,7.486864962362671,5.074729057623552
-90,-74,7.4972155968747085,5.065541176789471
-90,-74,7.507580541199376,5.056250361424051
-90,-74,7.517959815120074,5.046858052780881
-90,-74,7.5283534384475495,5.037365692085061
-90,-70,7.538761431019947,5.027774257225955
-90,-70,7.549183812702827,5.0180850758095525
-90,-70,7.559620603389207,5.008299475679647
-90,-70,7.570071822999646,4.9984187847147705
-90,-70,7.5805374914821995,4.988444330627201
-90,-70,7.59101762881252,4.978377440764298
-90,-70,7.601512254993874,4.968219441912087
-90,-70,7.612021390057179,4.957971660101118
-90,-70,7.622545054061054,4.947635420414664
-90,-70,7.633083267091843,4.937212046799183
-90,-70,7.643636049263659,4.926702861877241
-90,-70,7.654203420718424,4.916109186762662
-90,-70,7.664785401625908,4.905432340878182
-90,-70,7.675382012183765,4.894673641775368
-90,-70,7.685993272617573,4.883834404957118
-90,-70,7.696619203180869,4.87291594370244
-90,-70,7.7072598241551935,4.861919568893687
-90,-70,7.7179151558501236,4.85084658884631
-90,-70,7.728585218603319,4.839698309141053
-90,-70,7.739270032780555,4.828476032458524
-90,-70,7.749969618775758,4.817181058416369
-90,-70,7.7606839970110535,4.805814683408883
-90,-70,7.771413187936799,4.794378200449079
-90,-70,7.7821572120316285,4.782872899013281
-90,-70,7.792916089802483,4.771300064888352
-90,-70,7.8036898417846565,4.759660980021119
-90,-70,7.814478488541832,4.74795692237071
-90,-70,7.8252820506661225,4.736189165763045
-90,-70,7.836100548778114,4.724358979748161
-90,-70,7.846934003526893,4.712467629459815
-90,-70,7.857782435590098,4.700516375477739
-90,-70,7.868645865673954,4.688506473692447
-90,-70,7.87952431451331,4.67643917517243
-90,-70,7.890417802871674,4.664315726034041
-90,-70,7.901326351541293,4.652137367313773
-90,-70,7.912249981343119,4.63990533484314
-90,-70,7.923188713126911,4.627620752571091
-90,-70,7.934142567771245,4.6152847401349915
-90,-70,7.945111566183563,4.602898412754602
-90,-70,7.956095729300213,4.590462881127882
-90,-70,7.967095078086485,4.577979251328953
-90,-70,7.978109633536661,4.565448624707871
-90,-70,7.989139416674041,4.552872097792456
-90,-70,8.00018444855099,4.540250762191999
-90,-70,8.011244750248977,4.527585704503022
-90,-70,8.022320342878622,4.5148780062169065
-90,-70,8.033411247579728,4.502128743629491
-90,-70,8.044517485521324,4.489338264156715
-90,-70,8.0556390779017,4.476506918116031
-90,-70,8.06677604594846,4.463635058705293
-90,-70,8.07792841091855,4.450723041981462
-90,-70,8.089096194098312,4.437771226838829
-90,-70,8.100279416803508,4.424779974987019
-90,-70,8.111478100379369,4.411749650928531
-90,-70,8.122692266200643,4.398681533486347
-90,-70,8.133921935671621,4.385576893366529
-90,-70,8.145167130226193,4.372436993058894
-90,-70,8.156427871327876,4.359263086740731
-90,-70,8.167704180469864,4.3460564201835545
-90,-70,8.178996079175059,4.332818230662854
-90,-70,8.190303588996125,4.319549746870776
-90,-70,8.201626731515523,4.306252188831867
-90,-70,8.21296552834555,4.292926767821633
-90,-70,8.22432000112838,4.279574686288081
-90,-70,8.235690171536092,4.266197137776129
-90,-70,8.247076061270779,4.252795306854896
-90,-70,8.258477692064483,4.23937036904784
-90,-70,8.269895085679313,4.225923490765691
-90,-70,8.281328263907458,4.212455829242193
-90,-70,8.292777248571241,4.198968919211929
-90,-70,8.304242061523151,4.185464281136772
-90,-70,8.31572272464589,4.171943421134381
-90,-70,8.327219259852408,4.158407830911821
-90,-70,8.338731689085952,4.14485898770418
-90,-70,8.350260034320115,4.1312983542181785
-90,-70,8.361804317558855,4.117727378580725
-90,-70,8.373364560836558,4.104147494292169
-90,-70,8.384940786218072,4.090560120184484
-90,-70,8.396533015798745,4.076966660384034
-90,-70,8.40814127170448,4.063368504279036
-90,-70,8.419765576091763,4.04976702649151
-90,-70,8.431405951147713,4.036163400981625
-90,-70,8.443062419090124,4.022558789406773
-90,-70,8.454735002167505,4.008953325701368
-90,-70,8.466423722659124,3.995347145253724
-90,-70,8.478128602875053,3.9817403848950796
-90,-70,8.489849665156202,3.968133182888428
-90,-70,8.501586931874371,3.9545256789173657
-90,-70,8.51334042543229,3.9409180140746516
-90,-70,8.525110168263659,3.9273103308508235
